Tweeet,Created time
M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Road Works,1483455546
M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works,1483455546
link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Road Works,1483455546
"@Gummo31 I've got the M6, M1 and M25 to look forward to next! 😡",1483455547
Our Travel News: link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Road Works https://t.co/47VYfQTaer #travel,1483455967
South East Traffic M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Road Works https://t.co/LnOepgn6op Drive Safe All,1483455981
South East Traffic M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/eSWBS6HwCc Drive Safe All,1483455982
South East Traffic link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Road Works https://t.co/cjz6Xtf0J5 Drive Safe All,1483455983
Office much tidier than usual - ready for M25 tomorrow. https://t.co/53qCC9ZAbh,1483456322
@standardnews M25 abroad.,1483456749
Our transport fleet operates within the London #M25 area and the Home Counties.,1483456848
M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Road Works https://t.co/iC8LcWUei5,1483457231
M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/UUyGkG1FQs,1483457232
link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Road Works https://t.co/Tws4FSvUhw,1483457232
M25 clockwise between J5 and J6 | Clockwise | Broken down vehicle https://t.co/rsD5ielyMU,1483457234
Mam is holding to her long held view that modern promiscuity can be blamed on Continental duvets and the M25. #NewAlanBennettMonologues,1483457383
Medium Accident: Northbound between M25 and  #Hertfordshire #Traffic #M25,1483457647
Afternoon you lovely lot just got back from seeing my family in Surrey  lovely weekend motorway was good all the way A3/M25/M1 no delays,1483458092
#방탄소년단 #love #GOT7M25 clockwise between J5 and J6 | Clockwise | Broken down vehicle https://t.co/VtCFWGYNgS #travel #traveling,1483458368
@Scientists4EU @UKIPNFKN Oohh good when Heathrow is expanded we can show the Chinese our M25. https://t.co/NBDrKo4ep9,1483458407
#M1 - MEDIUM - Hertfordshire Northbound - Accident - Between J6A for M25 Hertfordshire and J7 for Bedmond,1483458488
Fix Auto strengthens M25 presence https://t.co/xGbMSuuVH6 via @bodyshopmag #FixAuto #M25 #BigginHill,1483461284
M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works,1483461366
M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/LfUG0i5IRS,1483461367
One lane is closed on the #M25 anti-clockwise between J10 and J9 due to a carriageway defect which is being repaire… https://t.co/eF8vb2Hts0,1483461602
One lane is closed on the #M25 anti-clockwise between J10 and J9 due to a carriageway defect which is being repaire… https://t.co/9TB40jyI4T,1483461603
One lane is closed on the #M25 anti-clockwise between J10 and J9 due to a carriageway defect which is being repaire… …,1483461608
@LiftCoefficient @Jamieberry2003_ running via the M25,1483461784
TRAVEL: #M25: One lane closed for emergency repairs to a pothole anticlockwise between J10 #A3 and J9 #Leatherhead,1483461790
TRAVEL: #M25: One lane closed for emergency repairs to a pothole anticlockwise between J10 #A3 and J9 #Leatherhead,1483461790
TRAVEL: #M25: One lane closed for emergency repairs to a pothole anticlockwise between J10 #A3 and J9 #Leatherhead,1483461790
"One lane closed anticlockwise #M25 between J10, #Wisley and Cobham Services, because of emergency repairs. https://t.co/RmhHfOOVss",1483462380
#M25 - SEVERE - Surrey Anti-Clockwise - Emergency repairs - Between J10 for A3 Surrey and Cobham Services Cobham,1483462507
"#M25 One lane closed anticlockwise between J10 for Wisley Interchange and the Cobham Services, because of emergency carriageway repairs.",1483462523
#M25 ANTICLOCKWISE - one lane closed for emergency repairs between J10 (Wisley Interchange) and Cobham Services.,1483462557
South East Traffic M25 anti-clockwise between J10 and J9 | Anti-Clockwise | Road Works https://t.co/n1N5vzvgUo Drive Safe All,1483462631
M25 clockwise between J8 and J9 | Clockwise | Road Works,1483462654
We don't feel as bad about our drive home tonight now! #trafficjam #commute #m25 https://t.co/LbCYGujI94,1483462775
M25 clockwise between J8 and J9 | Clockwise | Road Works https://t.co/p7gCP0zmRe,1483463165
"#M25 #DartfordCrossing to face extensive closures over the next week:

https://t.co/4dEcosvxjt",1483463401
Planned new and ongoing road improvements over the coming week. https://t.co/D1MzYQk8Z2,1483463590
Travel... M25.... https://t.co/9Qxzwm55W2,1483463998
link road from M25 J15 clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/qTE8ZZK5dV,1483464005
TRAVEL: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483464097
TRAVEL: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483464097
TRAVEL: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483464097
TRAVEL: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483464097
#M25 ANTICLOCKWISE - one lane closed for a breakdown after J6 (Godstone).,1483464192
TRAVEL: CLEARED BUT SLOW: #M25: One lane closed for emergency repairs anticlockwise between J10 #A3 and J9 #Leatherhead,1483464370
TRAVEL: CLEARED BUT SLOW: #M25: One lane closed for emergency repairs anticlockwise between J10 #A3 and J9 #Leatherhead,1483464370
TRAVEL: CLEARED BUT SLOW: #M25: One lane closed for emergency repairs anticlockwise between J10 #A3 and J9 #Leatherhead,1483464370
Medium Disruption: Northbound between M25 and A414 #Essex #Traffic #M25 #A414,1483464486
Download free Canon Colorpass-M25 / PSMX-25 driver all os - https://t.co/eIqSzqc3ZT,1483464489
#SFMTravel: #M25: One lane blocked #anticlockwise between #J6 #Godstone and #ClacketLaneServices due to a broken down car.,1483464596
Minor Congestion: Northbound between A1168 and M25 #Essex #Traffic #A1168 #M25,1483464608
The carriageway defect on the #M25 anti-clockwise between J10 and J9 has been repaired and all lanes have now reopened. Delays clearing.,1483464690
The carriageway defect on the #M25 anti-clockwise between J10 and J9 has been repaired and all lanes have now reopened. Delays clearing.,1483464690
The carriageway defect on the #M25 anti-clockwise between J10 and J9 has been repaired and all lanes have now reopened. Delays clearing. Th…,1483464951
#M25 *Update* Traffic easing anticlockwise between J10 for Wisley Interchange and Cobham Services after earlier carriageway repairs.,1483465428
M11 northbound within J6 before #M25 J27 anti-clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,1483465867
M11 northbound within J6 before #M25 J27 anti-clockwise access - Congestion - Full details at https://t.co/LwI3prBa31,1483465867
"@Secret_Marathon Have loads of doable goals, sub 25 5k, sub 55 min 10k, sub 1:50 half, a track race(!) do all the trail parkruns in the m25!",1483466001
"Take advantage of our fantastic #EmporioArmani sale. At just £95 for #jeans, we’ve got something to tempt everyone.… https://t.co/UH3uROCVQV",1483466457
"@gazza_d Spot on, we get them through our village when the M25 runs parallel. Saves a few ££ on diesel, shouldn't be allowed.",1483466966
TRAVEL: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483466990
TRAVEL: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483466990
TRAVEL: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483466990
#M3 Broken down car London-bound between J3 for Lightwater/Bagshot and J2 for M25 blocking one lane causing queues.,1483467338
TRAVEL: CLEARED: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483467897
TRAVEL: CLEARED: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483467897
TRAVEL: CLEARED: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483467897
TRAVEL: CLEARED: #M25: One lane blocked by a broken down car anticlockwise between J6 #Godstone and Clacket Lane Services,1483467897
TRAVEL: CLEARED: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483467931
TRAVEL: CLEARED: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483467931
TRAVEL: CLEARED: #M3: One lane blocked by a broken down car Northbound between J3 #Lightwater and J2 #M25,1483467931
Slow on #M25 clockwise btwn J24 Potters Bar &amp; J25 Enfield as the inside lane is blocked after an accident. Fi,1483468629
#M25 - SEVERE - Surrey Anti-Clockwise - Earlier broken down vehicle - Between J6 for A22 Surrey and Clacket Lane Services Tatsfield,1483468797
#M25 anti-clockwise between J27 and J26 | Anti-Clockwise | Road Works | Essex https://t.co/LlmRO91Aig #east #uktraffic,1483468806
#M25 - SEVERE - Hertfordshire Both Ways - Accident - Between J24 for A111 Hertfordshire and J25 for A10 London,1483468838
"@SkyNews I can see films in Burnley &amp; Glasgow today. ""Representative segment of the British public"" was this a nationwide poll or inner M25?",1483469783
M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works https://t.co/8KfG55uBMv,1483470374
@PCMikeBignell  Just watched you execute a perfect text book T-Pac manouvre on the M25 #policeinterceptors you made it look easy..!!!,1483470673
Eastern Traffic M25 anti-clockwise between J30 and J29 | Anti-Clockwise | Road Works https://t.co/Nk6Gp4X6Ya Drive Safe All,1483470912
Eastern Traffic M25 anti-clockwise within J29 | Anti-Clockwise | Road Works https://t.co/wBkcWqqXug Drive Safe All,1483470913
#M25 J2 anti-clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1483471807
#M25 J2 anti-clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prBa31,1483471807
M25 J2 anti-clockwise exit | Anti-Clockwise | Broken down vehicle https://t.co/P1nTKkWzIw,1483471808
M25 J2 anti-clockwise exit | Broken down vehicle https://t.co/W5v6HBDCrs,1483471894
M25 J2 anti-clockwise exit | Anti-Clockwise | Broken down vehicle,1483471895
M25 J2 anti-clockwise exit | Broken down vehicle https://t.co/fvFehOw7vZ Thx 2 HW England,1483472204
#M25 anti-clockwise between J25 and J24 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/wNfQzTaDkJ #east #uktraffic,1483472430
#M25 J2 anti-clockwise exit | Anti-Clockwise | Broken down vehicle | Kent https://t.co/CqxAgcXBQc #uktraffic,1483472432
@Codyburch88 @Payton_m25 Football based upon retweets? That's a new concept. We played bc we loved the game but I know: that's old school.,1483473612
"#M3 Closed southbound till 5.30am between J2 for M25 and J4 for Camberley, because of roadworks during the night. Diversion in operation.",1483474672
@emerym1 welcome to my world!  Very familiar with the m25 these days!  Let me know when you have time for a coffee! ☕️👍🏻,1483474819
#M3 Delays and broken down car cleared London-bound between J3 for Lightwater/Bagshot and J2 for M25.,1483475064
#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/khy5ORgpU8 #uktraffic,1483475204
M25 clockwise between J25 and J26 | Accident https://t.co/JtMQOQxS8r,1483475944
Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway.,1483475963
Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway.,1483475963
M25 clockwise between J25 and J26 | Accident https://t.co/slgId7xpKt Thx 2 HW England,1483476022
Traffic is currently stopped on #M25 clockwise between J25 - J26 due to a multi-vehicle collision which is blocking part of the carriageway…,1483476022
#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/l5EmoAw0RN,1483476126
#M25 clockwise between J25 and J26 - Accident - Full details at https://t.co/LwI3prBa31,1483476126
"M25 TRAFFIC NEWS - #HighwaysEngland @HighwaysEAST 

Traffic is currently stopped on #M25 clockwise between J25 -... https://t.co/uyY2FcpiY1",1483476146
Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.,1483476164
Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.,1483476164
The M25 is like life itself.Go round &amp; round in circles forever. Have a destination and go for it. Or randomly exit and see where you end up,1483476324
Traffic has now been released on the #M25 clockwise between J25 and J26. One lane remains closed due to a vehicle blocking the carriageway.…,1483476327
Expected an m25 horror show this morning at 8am but it was the best I've seen it!,1483476491
Our traffic officers are on scene and recovery is en route for the collision on the #M25 clockwise between J25 - J2… https://t.co/JobqcNyPGr,1483476796
Our traffic officers are on scene and recovery is en route for the collision on the #M25 clockwise between J25 - J2… https://t.co/9QcNgqAR1Q,1483476796
Our traffic officers are on scene and recovery is en route for the collision on the #M25 clockwise between J25 - J2… …,1483476907
Recovery is now on scene for the damaged vehicle on the #M25 clockwise between J25 and J26. 1 lane will remain clos… https://t.co/uxPKPrlZOi,1483477719
Recovery is now on scene for the damaged vehicle on the #M25 clockwise between J25 and J26. 1 lane will remain clos… https://t.co/zI5PVvan1s,1483477719
"Was gonna ask about the activity round the M25/A21 co per chopper at full tilt looking down, any updates?",1483478093
Recovery is now on scene for the damaged vehicle on the #M25 clockwise between J25 and J26. 1 lane will remain clos… …,1483478114
"Lovely move by Clapton and a fine low finish.  @BasildonUTD set to start 2017 as they finished 2016, with defeat inside the M25 #ESL",1483478796
Vehicle recovery is now complete on the #M25 clockwise between J25-J26. One lane is still closed due to extensive barrier damage.,1483479993
Vehicle recovery is now complete on the #M25 clockwise between J25-J26. One lane is still closed due to extensive barrier damage.,1483479993
#방탄소년단 #love #GOT7M25 clockwise between J25 and J26 | Clockwise | Accident https://t.co/CfoSyZMTTV #travel #traveling,1483480027
"@MrRoryReid were you in the car with me and my dad in a traffic jam on the M25 on 27th December? Man, we’ve got some opinions to share…",1483480313
"07-01-2017 
Come let's parrrrttyyyy 💥🍾🥂 @ M25 motorway https://t.co/v4ASO9NH9I",1483480619
Vehicle recovery is now complete on the #M25 clockwise between J25-J26. One lane is still closed due to extensive barrier damage. Thx 2 HW …,1483480864
"#Traffic #update M25 clockwise within J22 | Clockwise | Road Works https://t.co/fbinbq4PXG January 3, 2017",1483481530
A282 (M25) Queen Elizabeth II Bridge (southbound) - Bridge closed to facilit #LondonTraffic https://t.co/iALsA0NvB4 https://t.co/L7s8wCQ5nN,1483481683
"If nearly half can do it, really can't see why pretty much 100% can't be car free, anywhere inside the M25:… https://t.co/odXquLTvMO",1483481852
#M25 clockwise between J8 and J9 | Clockwise | Road Works | Surrey https://t.co/dc7jmOGJKB #uktraffic,1483482473
Eastern Traffic M25 J31 clockwise access | Clockwise | Road Works https://t.co/6mHSt4MAPZ Drive Safe All,1483483026
Eastern Traffic M25 J22 clockwise access | Clockwise | Road Works https://t.co/NVIkWvT6Ti Drive Safe All,1483483028
M25 M25 (WD7/AL2/EN6) (Clockwise) between J22 (St Albans) and J23 (A1 South  #LondonTraffic https://t.co/MCUF0PLhh7 https://t.co/kMgJQ6sWuf,1483483115
#M25 clockwise between J4 and J5 | Clockwise | Road Works | Kent https://t.co/4naK6b0Af8 #uktraffic,1483483377
@Codyburch88 @Payton_m25 coach lockart will get you in the system tomorrow,1483484293
#방탄소년단 #love #GOT7M25 J31 clockwise access | Clockwise | Road Works https://t.co/MOLR4XBiK6 #travel #traveling,1483484313
@Codyburch88 @Payton_m25  I don't think it got 150 retweets ....,1483484377
Our @HighwaysEAST #TrafficOfficers have traffic held to allow our contractors to remove lane closures ahead #M25 J25 -J26 C/W..  Thank you.,1483484905
Our @HighwaysEAST #TrafficOfficers have traffic held to allow our contractors to remove lane closures ahead #M25 J25 -J26 C/W..  Thank you.,1483484905
Press release: Planned roadworks in and around the M25: weekly summary for https://t.co/FkIKHYQx6M #highwaysenglandpressrelease #uktraffic,1483485189
"Held traffic released #M25 C/W J25 - J26, road fully open ahead following collision clearance. Thanks for your patience. Safe onward journey",1483485210
"Held traffic released #M25 C/W J25 - J26, road fully open ahead following collision clearance. Thanks for your patience. Safe onward journey",1483485210
Our HighwaysEAST #TrafficOfficers have traffic held to allow our contractors to remove lane closures ahead #M25 J25 -J26 C/W..  Thank you. …,1483485368
"Held traffic released #M25 C/W J25 - J26, road fully open ahead following collision clearance. Thanks for your patience. Safe onward journe…",1483485369
Unique #HYPNO-CBT #stopsmoking programme runs East side M25 a week on Saturday &amp; the following. #essex #kent… https://t.co/8XDgTZGqxB,1483485952
"@BuryPrincess @aka_saveuk Just have to wait &amp; see I suppose, it was one of those M25 gantry cameras. 🙄",1483486761
#M25 J8 clockwise access | Clockwise | Road Works | Surrey https://t.co/qi3zMEQIiO #uktraffic,1483486998
Journey home proving to be interesting! Diverted off the M3 and now the M25 is shut,1483487341
#M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works | Surrey https://t.co/UjIs2fA7SF #uktraffic,1483489719
"M3 closed J4 to J3, M25 closed J22 to J23. I JUST WANT TO GO HOME!!!!!!!!!",1483490037
The M25 is often like this!! https://t.co/sPfmEH5pvO,1483490375
#M25 clockwise between J3 and J4 | Clockwise | Road Works | Kent https://t.co/zIpf795vne #uktraffic,1483490642
"Abusive &amp; ignorant assumptions! Went to work too early to vote. Long day, had to do full half circuit of M25! @Danielxander",1483491018
#M25 J22 clockwise access | Clockwise | Road Works | Hertfordshire https://t.co/gfXCaokxqU #east #uktraffic,1483491548
Eastern Traffic M25 anti-clockwise between J15 and J14 | Anti-Clockwise | Road Works https://t.co/dUGxv2Q7QA Drive Safe All,1483492072
#A2 westbound between M25/A282 and A2018 | Westbound | Road Works | Kent https://t.co/gm8diQL1PW #uktraffic,1483493366
@Gerber42_ @Codyburch88 @Payton_m25 oh yes it did 😉,1483494344
@StarWarsMinute fyi only... Minute 24  won't play via iphone. M23 &amp; M25 play without any problem https://t.co/D4l5IaKEfC,1483495100
@TasminBetty https://t.co/8QL7cLqUel keep an eye out,1483495541
#M25 anti-clockwise between J22 and J21A | Anti-Clockwise | Road Works | Hertfordshire https://t.co/m9NLWYUHiY #east #uktraffic,1483496080
"*Mic drop* M25 or M13 had my favorite ""ghost"" template https://t.co/SgA0rAEvEQ",1483497148
#M25 J24 clockwise exit | Clockwise | Road Works | Hertfordshire https://t.co/84klBf8yu7 #east #uktraffic,1483497893
"Americans driving:
Pick a lane - stay there
Pick a speed - stay there
Lights optional day or night
They make M25 drivers look half decent!!",1483498656
#M25 J31 clockwise access | Clockwise | Road Works | Thurrock https://t.co/TyigTcirn5 #east #uktraffic,1483503356
"Goodmorning,I'll be on the dreaded M25 soon going down to @kmfmofficial Have a great day everyone.",1483503699
#M25 J31 clockwise access | Clockwise | Road Works | Thurrock https://t.co/mBQ5mfVChv #east #uktraffic,1483504268
We're looking forward to an exciting 2017! #marqueeHire #events #weddings #londonislovinit #HertsWedHour #ATEssex… https://t.co/x506l16NUk,1483504273
#M25 J8 clockwise exit | Clockwise | Road Works | Surrey https://t.co/77chYPpaGS #uktraffic,1483505201
"Standstill on M25, perfect start to the day.",1483505238
I'm giving away something for you on @Listia: POSTA ROMANA Stamp Item #M25 plus 5 US or. Get it here - https://t.co/PaYApLSI0i,1483509097
@hangingwithmr @BuryPrincess @aka_saveuk where on M25?,1483509326
A3 southbound exit for M25 | Southbound | Congestion,1483510684
TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,1483512268
TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,1483512268
TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,1483512268
TRAVEL: M25 clockwise is building between J10 and J11.  Clockwise into J6 is also heavy.,1483512268
TRAVEL: Heavy traffic on M25 clockwise from J10 A3 (Wisley Interchange) https://t.co/RmhHfOOVss,1483512910
TRAVEL: M23 slowing southbound between the M25 and @Gatwick_Airport,1483513928
TRAVEL: M23 slowing southbound between the M25 and @Gatwick_Airport,1483513928
TRAVEL: M23 slowing southbound between the M25 and @Gatwick_Airport,1483513928
#M25 Heavy clockwise between J10 A3 Wisley Interchange and J11 Chertsey.,1483514145
@OnnyPonny @PeterBa82304711 @Airbus @AirportWatch @CleanAirLondon Why stay in London? Life outside M25 has other challenges but is heathier!,1483514174
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J17 for A412 Hertfordshire and J15 for M4 Richings Park,1483514322
Minor Congestion: Northbound between J9 and Fairoak Lane Malden Rushett #Surrey #Traffic #M25 #B280,1483514347
#M25 - MINOR - Surrey Clockwise - Congestion - Between J10 for A3 Surrey and J11 for A317 Chertsey,1483514390
M25 TRAFFIC NEWS - #M25 Clockwise delays between J9 &amp; J11,1483514791
TRAVEL: Heavy traffic on M25 clockwise between J10 A3 (Wisley Interchange) and J11 A317 (Chertsey) https://t.co/RmhHfOOVss,1483515102
"BBC Essex understands a decision on the Lower Thames Crossing from Essex to Kent will be made ""soon"" #QEII… https://t.co/L9V61IMDAb",1483515446
@HighwaysSEAST just passed #M25 jct 5 c/w exit slip. 3 or 4 car RTC  and pedestrians standing in carriageway,1483515510
Decent journey this morning round M25. Now in #winchmorehill ahead of meet with @PBEstateAgents,1483516137
@DanielHugill a 78 mile round trip every day leaving a new baby on the other side of the M25?,1483516182
@MarcReddy @AlexWarner5 @FirstBusnews Fair enough - pretty shocking for an urban area inside the M25 though,1483516369
#M25 Heavy clockwise between Cobham Services and J11 Chertsey.Past J10 A3.,1483516498
#M25 Heavy on M25 anticlockwise between J17 and J15 M4.,1483516589
#M25 J2 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1483516626
#M25 J2 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1483516626
#M25 - MINOR - Surrey Clockwise - Congestion - Between Cobham Services Surrey and J11 for A317 Chertsey,1483516723
Off round the M25 today to visit some AR's in Kent with my South East regional account manager @andykeehner… https://t.co/LBJ551xOqL,1483516742
Minor Congestion: Northbound between M25 and A1001 #Traffic #M25 #A1001,1483516807
#A1(M) - MINOR - Southbound - Congestion - Between J1 for M25 Hertfordshire and J2 for A1001 Hatfield,1483516932
link road from M25 J15 clockwise to #M4 J4B eastbound | Eastbound | Road Works | Slough https://t.co/UOwxtVl2Ho #east #uktraffic,1483517080
@magicfm @nicksnaith what's happened to decades apart? That's how I know if I'm running late! Last song plays as I come off the M25 🙈,1483517727
TRAVEL: M23 busy in both directions between the M25 and @Gatwick_Airport  - particularly southbound.,1483517812
TRAVEL: M23 busy in both directions between the M25 and @Gatwick_Airport  - particularly southbound.,1483517812
TRAVEL: M23 busy in both directions between the M25 and @Gatwick_Airport  - particularly southbound.,1483517812
"M25 : Heavy traffic anticlockwise between J17, Maple Cross and J15 M4",1483517898
A12 northbound – accident involving an overturned lorry and a car blocking carriageway  J11 (M25) ti J12 (Shenfield)–queues back to the M25.,1483521113
"An interesting article on Smart Motorway speed compliance.
https://t.co/BaS23yyPZr",1483521689
"Are you within the M25?  If so, you're in our service area. https://t.co/XFtQPmRtRN",1483521911
"Dartford, A2 between M25 and B255: Overnight resurfacing works from 9th Jan for 8 weeks: https://t.co/aBZKPhQDVf https://t.co/kaYOAywsPN",1483521996
A12 northbound between M25 and A1023 | Accident https://t.co/Ta3rKiKhUY,1483522150
A12 northbound access from M25 | Accident https://t.co/Xry04UHt1d,1483522151
A12 northbound between M25 and A1023 | Accident https://t.co/7aAGT43GNw Thx 2 HW England,1483522247
A12 northbound access from M25 | Accident https://t.co/lAah36vL7u Thx 2 HW England,1483522248
Traffic held by @EssexPoliceUK due to a 2 vehicle collision #A12 N/B btwn #M25 J28 + #A1023 #Mountnessing nr #Brentwood. Expect delays.,1483522261
Traffic held by @EssexPoliceUK due to a 2 vehicle collision #A12 N/B btwn #M25 J28 + #A1023 #Mountnessing nr #Brentwood. Expect delays.,1483522261
Traffic held by EssexPoliceUK due to a 2 vehicle collision #A12 N/B btwn #M25 J28 + #A1023 #Mountnessing nr #Brentwood. Expect delays. Thx …,1483522290
#M25 J28 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1483523107
#A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a 2 vehicle collision. @EssexPoliceUK +… https://t.co/GwnVdmzC4A,1483523431
#A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a 2 vehicle collision. @EssexPoliceUK +… https://t.co/Dfc4IPCVFb,1483523431
@martinfclarke Discounting construction of the M25?,1483523461
#M25 J28 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1483523468
#M25 J28 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1483523468
#A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a 2 vehicle collision. EssexPoliceUK +… https://t.co/9ZEah1Sl1x Thx 2 H…,1483523475
A12 A12 (CM14) (Eastbound) between M25 J28 Brook Street Roundabout and A1023 #LondonTraffic https://t.co/jkjGiRCwnM https://t.co/uqPgQmDWYB,1483523675
#A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a 2 vehicle collision. EssexPoliceUK +… https://t.co/ykr3CEVUDT Thx 2 H…,1483523717
TFL UPDATE: TfLTrafficNews: Tailbacks to Harold Court Road RT highwaysseast: #A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood du…,1483523777
A12 Londonbound – slow traffic on the Brentwood bypass heading towards the M25 at J28.,1483523790
A12 northbound – accident blocking the carriageway between J11 (M25/Brook Street roundabout) and J12 (Shenfield) – queues back past the M25,1483523827
M25 J28 (A12/Brook Street rbt) delays on the roundabout - and on both the clockwise and anticlockwise exit slip roads at J28.,1483523889
TFL UPDATE: TfLTrafficNews: RT HighwaysSEAST: #A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a… https://t.co/DyaCAZrfRs,1483524095
Medium Congestion: Northbound from Kenilworth Avenue to M25 #GreaterLondon #Traffic #M25,1483524367
Looking for a Marine VHF Portable radio that is ideal for #kayakers... https://t.co/RyvqPPfg8P,1483524384
A12 A12 (CM14) (Eastbound) between M25 J28 Brook Street Roundabout and A1023 #LondonTraffic https://t.co/AZN15GR4M7 https://t.co/VcS8qCjokQ,1483524396
"All lanes have reopened #A12 N/B btwn M25 J28 + #A1023 nr #Brentwood following earlier collision,  many thanks @EssexPoliceUK .",1483524504
"All lanes have reopened #A12 N/B btwn M25 J28 + #A1023 nr #Brentwood following earlier collision, many thanks @EssexPoliceUK .",1483524543
Medium Accident: Northbound at J28 #GreaterLondon #Traffic #M25,1483524547
"All lanes have reopened #A12 N/B btwn M25 J28 + #A1023 nr #Brentwood following earlier collision,  many thanks EssexPoliceUK . Thx 2 HW Eng…",1483524644
"All lanes have reopened #A12 N/B btwn M25 J28 + #A1023 nr #Brentwood following earlier collision, many thanks EssexPoliceUK . Thx 2 HW Engl…",1483524674
M25 junction 5 (M26) Carriageway works:4 January  between 10pm and 5am https://t.co/aW2U73aIPB,1483524687
TFL UPDATE: TfLTrafficNews: RT HighwaysSEAST: All lanes have reopened #A12 N/B btwn M25 J28 + #A1023 nr #Brentwood following earlier collis…,1483524988
"Dear Ant

You drive like miss Daisy.

Suck a dick.

Yours truly.

M25 https://t.co/rzzErnGQXg",1483525205
CLEARED - A12 northbound – accident blocking the carriageway between J11 (M25/Brook Street roundabout) and J12 (Shenfield),1483525469
CLEARED - A12 Londonbound – slow traffic on the Brentwood bypass heading towards the M25 at J28.,1483525487
#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/l5EmoAw0RN,1483525806
#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/LwI3prBa31,1483525807
#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/570Bb1Hdsg,1483526074
#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/ysBWGiPyry Thx 2 HW England,1483526132
#A12 N/B is now closed btwn #M25 J28 + #A1023 nr #Brentwood due to a collision,1483526813
Girls 5 - 9 on spotlight who live within the M25 submitted for a great Disney TV commercial #childactor #teamsignature,1483526972
Boys 5 - 8 who live within the M25 and on Spotlight submitted for a Disney TV commercial #childactor #teamsignature,1483527034
